,Confirmed,Deaths,Recovered,Stringency,Testing,index,Country
6267,0.0,0.0,0.0,0.0,0.0,03/14/2020,Eritrea
6268,0.0,0.0,0.0,0.0,0.0,03/15/2020,Eritrea
6269,0.0,0.0,0.0,0.0,0.0,03/16/2020,Eritrea
6270,0.0,0.0,0.0,0.0,0.0,03/17/2020,Eritrea
6271,0.0,0.0,0.0,0.0,0.0,03/18/2020,Eritrea
6272,0.0,0.0,0.0,0.0,0.0,03/19/2020,Eritrea
6273,0.0,0.0,0.0,0.0,0.0,03/20/2020,Eritrea
6274,1.0,0.0,0.0,0.0,0.0,03/21/2020,Eritrea
6275,1.0,0.0,0.0,0.0,0.0,03/22/2020,Eritrea
6276,1.0,0.0,0.0,0.0,0.0,03/23/2020,Eritrea
6277,1.0,0.0,0.0,0.0,0.0,03/24/2020,Eritrea
6278,4.0,0.0,0.0,0.0,0.0,03/25/2020,Eritrea
6279,6.0,0.0,0.0,0.0,0.0,03/26/2020,Eritrea
6280,6.0,0.0,0.0,0.0,0.0,03/27/2020,Eritrea
6281,6.0,0.0,0.0,0.0,0.0,03/28/2020,Eritrea
6282,12.0,0.0,0.0,0.0,0.0,03/29/2020,Eritrea
6283,12.0,0.0,0.0,0.0,0.0,03/30/2020,Eritrea
6284,15.0,0.0,0.0,0.0,0.0,03/31/2020,Eritrea
6285,15.0,0.0,0.0,0.0,0.0,04/01/2020,Eritrea
6286,22.0,0.0,0.0,0.0,0.0,04/02/2020,Eritrea
6287,22.0,0.0,0.0,0.0,0.0,04/03/2020,Eritrea
6288,29.0,0.0,0.0,0.0,0.0,04/04/2020,Eritrea
6289,29.0,0.0,0.0,0.0,0.0,04/05/2020,Eritrea
6290,31.0,0.0,0.0,0.0,0.0,04/06/2020,Eritrea
6291,31.0,0.0,0.0,0.0,0.0,04/07/2020,Eritrea
6292,33.0,0.0,0.0,0.0,0.0,04/08/2020,Eritrea
6293,33.0,0.0,0.0,0.0,0.0,04/09/2020,Eritrea
6294,34.0,0.0,0.0,0.0,0.0,04/10/2020,Eritrea
6295,34.0,0.0,0.0,0.0,0.0,04/11/2020,Eritrea
6296,34.0,0.0,0.0,0.0,0.0,04/12/2020,Eritrea
6297,34.0,0.0,0.0,0.0,0.0,04/13/2020,Eritrea
6298,34.0,0.0,0.0,0.0,0.0,04/14/2020,Eritrea
6299,35.0,0.0,0.0,0.0,0.0,04/15/2020,Eritrea
6300,35.0,0.0,0.0,0.0,0.0,04/16/2020,Eritrea
6301,35.0,0.0,0.0,0.0,0.0,04/17/2020,Eritrea
6302,39.0,0.0,3.0,0.0,0.0,04/18/2020,Eritrea
6303,39.0,0.0,3.0,0.0,0.0,04/19/2020,Eritrea
6304,39.0,0.0,3.0,0.0,0.0,04/20/2020,Eritrea
6328,0.0,0.0,0.0,0.0,0.0,01/22/2020,Estonia
6329,0.0,0.0,0.0,0.0,0.0,01/23/2020,Estonia
6330,0.0,0.0,0.0,0.0,0.0,01/24/2020,Estonia
6331,0.0,0.0,0.0,0.0,0.0,01/25/2020,Estonia
6332,0.0,0.0,0.0,0.0,0.0,01/26/2020,Estonia
6333,0.0,0.0,0.0,0.0,0.0,01/27/2020,Estonia
6334,0.0,0.0,0.0,0.0,0.0,01/28/2020,Estonia
6335,0.0,0.0,0.0,0.0,0.0,01/29/2020,Estonia
6336,0.0,0.0,0.0,0.0,0.0,01/30/2020,Estonia
6337,0.0,0.0,0.0,0.0,0.0,01/31/2020,Estonia
6338,0.0,0.0,0.0,0.0,0.0,02/01/2020,Estonia
6339,0.0,0.0,0.0,0.0,0.0,02/02/2020,Estonia
6340,0.0,0.0,0.0,0.0,0.0,02/03/2020,Estonia
6341,0.0,0.0,0.0,0.0,0.0,02/04/2020,Estonia
6342,0.0,0.0,0.0,0.0,0.0,02/05/2020,Estonia
6343,0.0,0.0,0.0,0.0,0.0,02/06/2020,Estonia
6344,0.0,0.0,0.0,0.0,0.0,02/07/2020,Estonia
6345,0.0,0.0,0.0,0.0,0.0,02/08/2020,Estonia
6346,0.0,0.0,0.0,0.0,0.0,02/09/2020,Estonia
6347,0.0,0.0,0.0,0.0,0.0,02/10/2020,Estonia
6348,0.0,0.0,0.0,0.0,0.0,02/11/2020,Estonia
6349,0.0,0.0,0.0,0.0,0.0,02/12/2020,Estonia
6350,0.0,0.0,0.0,0.0,0.0,02/13/2020,Estonia
6351,0.0,0.0,0.0,0.0,0.0,02/14/2020,Estonia
6352,0.0,0.0,0.0,0.0,0.0,02/15/2020,Estonia
6353,0.0,0.0,0.0,0.0,0.0,02/16/2020,Estonia
6354,0.0,0.0,0.0,0.0,0.0,02/17/2020,Estonia
6355,0.0,0.0,0.0,0.0,0.0,02/18/2020,Estonia
6356,0.0,0.0,0.0,0.0,0.0,02/19/2020,Estonia
6357,0.0,0.0,0.0,0.0,0.0,02/20/2020,Estonia
6358,0.0,0.0,0.0,0.0,0.0,02/21/2020,Estonia
6359,0.0,0.0,0.0,0.0,0.0,02/22/2020,Estonia
6360,0.0,0.0,0.0,0.0,0.0,02/23/2020,Estonia
6361,0.0,0.0,0.0,0.0,0.0,02/24/2020,Estonia
6362,0.0,0.0,0.0,0.0,5.0,02/25/2020,Estonia
6363,0.0,0.0,0.0,0.0,13.0,02/26/2020,Estonia
6364,1.0,0.0,0.0,0.0,23.0,02/27/2020,Estonia
6365,1.0,0.0,0.0,0.0,36.0,02/28/2020,Estonia
6366,1.0,0.0,0.0,0.0,44.0,02/29/2020,Estonia
6367,1.0,0.0,0.0,0.0,62.0,03/01/2020,Estonia
6368,1.0,0.0,0.0,0.0,84.0,03/02/2020,Estonia
6369,2.0,0.0,0.0,0.0,113.0,03/03/2020,Estonia
6370,2.0,0.0,0.0,0.0,149.0,03/04/2020,Estonia
6371,3.0,0.0,0.0,0.0,184.0,03/05/2020,Estonia
6372,10.0,0.0,0.0,0.0,255.0,03/06/2020,Estonia
6373,10.0,0.0,0.0,0.0,284.0,03/07/2020,Estonia
6374,10.0,0.0,0.0,0.0,304.0,03/08/2020,Estonia
6375,10.0,0.0,0.0,0.0,368.0,03/09/2020,Estonia
6376,12.0,0.0,0.0,0.0,425.0,03/10/2020,Estonia
6377,16.0,0.0,0.0,0.0,490.0,03/11/2020,Estonia
6378,16.0,0.0,0.0,43.0,621.0,03/12/2020,Estonia
6379,79.0,0.0,0.0,43.0,804.0,03/13/2020,Estonia
6380,115.0,0.0,0.0,43.0,967.0,03/14/2020,Estonia
6381,171.0,0.0,1.0,43.0,1463.0,03/15/2020,Estonia
6382,205.0,0.0,1.0,57.0,1768.0,03/16/2020,Estonia
6383,225.0,0.0,1.0,67.0,1959.0,03/17/2020,Estonia
6384,258.0,0.0,1.0,67.0,2498.0,03/18/2020,Estonia
6385,267.0,0.0,1.0,67.0,2849.0,03/19/2020,Estonia
6386,283.0,0.0,1.0,67.0,3242.0,03/20/2020,Estonia
6387,306.0,0.0,1.0,67.0,3879.0,03/21/2020,Estonia
6388,326.0,0.0,2.0,67.0,4039.0,03/22/2020,Estonia
6389,352.0,0.0,2.0,67.0,4534.0,03/23/2020,Estonia
6390,369.0,0.0,7.0,67.0,5937.0,03/24/2020,Estonia
6391,404.0,1.0,8.0,81.0,6984.0,03/25/2020,Estonia
6392,538.0,1.0,8.0,81.0,8123.0,03/26/2020,Estonia
6393,575.0,1.0,11.0,81.0,9376.0,03/27/2020,Estonia
6394,645.0,1.0,20.0,81.0,10411.0,03/28/2020,Estonia
6395,679.0,3.0,20.0,81.0,11262.0,03/29/2020,Estonia
6396,715.0,3.0,20.0,81.0,12415.0,03/30/2020,Estonia
6397,745.0,4.0,26.0,81.0,14392.0,03/31/2020,Estonia
6398,779.0,5.0,33.0,81.0,15765.0,04/01/2020,Estonia
6399,858.0,11.0,45.0,81.0,18271.0,04/02/2020,Estonia
6400,961.0,12.0,48.0,81.0,19803.0,04/03/2020,Estonia
6401,1039.0,13.0,59.0,81.0,20989.0,04/04/2020,Estonia
6402,1097.0,15.0,62.0,81.0,21848.0,04/05/2020,Estonia
6403,1108.0,19.0,62.0,81.0,23527.0,04/06/2020,Estonia
6404,1149.0,21.0,69.0,81.0,24800.0,04/07/2020,Estonia
6405,1185.0,24.0,72.0,81.0,26405.0,04/08/2020,Estonia
6406,1207.0,24.0,83.0,81.0,27871.0,04/09/2020,Estonia
6407,1258.0,24.0,93.0,81.0,29441.0,04/10/2020,Estonia
6408,1304.0,24.0,93.0,81.0,30336.0,04/11/2020,Estonia
6409,1309.0,25.0,98.0,76.0,30745.0,04/12/2020,Estonia
6410,1332.0,28.0,102.0,76.0,32254.0,04/13/2020,Estonia
6411,1373.0,31.0,115.0,76.0,33960.0,04/14/2020,Estonia
6412,1400.0,35.0,117.0,76.0,36011.0,04/15/2020,Estonia
6413,1434.0,36.0,133.0,76.0,37584.0,04/16/2020,Estonia
6414,1459.0,38.0,145.0,76.0,39601.0,04/17/2020,Estonia
6415,1512.0,38.0,162.0,0.0,40324.0,04/18/2020,Estonia
6416,1528.0,40.0,164.0,0.0,40923.0,04/19/2020,Estonia
6417,1535.0,40.0,165.0,0.0,42211.0,04/20/2020,Estonia
6441,0.0,0.0,0.0,0.0,,01/22/2020,Eswatini
6442,0.0,0.0,0.0,0.0,,01/23/2020,Eswatini
6443,0.0,0.0,0.0,0.0,,01/24/2020,Eswatini
6444,0.0,0.0,0.0,0.0,,01/25/2020,Eswatini
6445,0.0,0.0,0.0,0.0,,01/26/2020,Eswatini
6446,0.0,0.0,0.0,0.0,,01/27/2020,Eswatini
6447,0.0,0.0,0.0,0.0,,01/28/2020,Eswatini
6448,0.0,0.0,0.0,0.0,,01/29/2020,Eswatini
6449,0.0,0.0,0.0,0.0,,01/30/2020,Eswatini
6450,0.0,0.0,0.0,0.0,,01/31/2020,Eswatini
6451,0.0,0.0,0.0,0.0,,02/01/2020,Eswatini
6452,0.0,0.0,0.0,0.0,,02/02/2020,Eswatini
6453,0.0,0.0,0.0,0.0,,02/03/2020,Eswatini
6454,0.0,0.0,0.0,0.0,,02/04/2020,Eswatini
6455,0.0,0.0,0.0,0.0,,02/05/2020,Eswatini
6456,0.0,0.0,0.0,0.0,,02/06/2020,Eswatini
6457,0.0,0.0,0.0,0.0,,02/07/2020,Eswatini
6458,0.0,0.0,0.0,0.0,,02/08/2020,Eswatini
6459,0.0,0.0,0.0,0.0,,02/09/2020,Eswatini
6460,0.0,0.0,0.0,0.0,,02/10/2020,Eswatini
6461,0.0,0.0,0.0,0.0,,02/11/2020,Eswatini
6462,0.0,0.0,0.0,0.0,,02/12/2020,Eswatini
6463,0.0,0.0,0.0,0.0,,02/13/2020,Eswatini
6464,0.0,0.0,0.0,0.0,,02/14/2020,Eswatini
6465,0.0,0.0,0.0,0.0,,02/15/2020,Eswatini
6466,0.0,0.0,0.0,0.0,,02/16/2020,Eswatini
6467,0.0,0.0,0.0,0.0,,02/17/2020,Eswatini
6468,0.0,0.0,0.0,0.0,,02/18/2020,Eswatini
6469,0.0,0.0,0.0,0.0,,02/19/2020,Eswatini
6470,0.0,0.0,0.0,0.0,,02/20/2020,Eswatini
6471,0.0,0.0,0.0,0.0,,02/21/2020,Eswatini
6472,0.0,0.0,0.0,0.0,,02/22/2020,Eswatini
6473,0.0,0.0,0.0,0.0,,02/23/2020,Eswatini
6474,0.0,0.0,0.0,0.0,,02/24/2020,Eswatini
6475,0.0,0.0,0.0,0.0,,02/25/2020,Eswatini
6476,0.0,0.0,0.0,0.0,,02/26/2020,Eswatini
6477,0.0,0.0,0.0,0.0,,02/27/2020,Eswatini
6478,0.0,0.0,0.0,0.0,,02/28/2020,Eswatini
6479,0.0,0.0,0.0,7.0,,02/29/2020,Eswatini
6480,0.0,0.0,0.0,7.0,,03/01/2020,Eswatini
6481,0.0,0.0,0.0,7.0,,03/02/2020,Eswatini
6482,0.0,0.0,0.0,7.0,,03/03/2020,Eswatini
6483,0.0,0.0,0.0,7.0,,03/04/2020,Eswatini
6484,0.0,0.0,0.0,7.0,,03/05/2020,Eswatini
6485,0.0,0.0,0.0,7.0,,03/06/2020,Eswatini
6486,0.0,0.0,0.0,7.0,,03/07/2020,Eswatini
6487,0.0,0.0,0.0,7.0,,03/08/2020,Eswatini
6488,0.0,0.0,0.0,7.0,,03/09/2020,Eswatini
6489,0.0,0.0,0.0,7.0,,03/10/2020,Eswatini
6490,0.0,0.0,0.0,7.0,,03/11/2020,Eswatini
6491,0.0,0.0,0.0,7.0,,03/12/2020,Eswatini
6492,0.0,0.0,0.0,7.0,,03/13/2020,Eswatini
6493,1.0,0.0,0.0,17.0,,03/14/2020,Eswatini
6494,1.0,0.0,0.0,17.0,,03/15/2020,Eswatini
6495,1.0,0.0,0.0,17.0,,03/16/2020,Eswatini
6496,1.0,0.0,0.0,57.0,,03/17/2020,Eswatini
6497,1.0,0.0,0.0,50.0,,03/18/2020,Eswatini
6498,1.0,0.0,0.0,50.0,,03/19/2020,Eswatini
6499,1.0,0.0,0.0,50.0,,03/20/2020,Eswatini
6500,1.0,0.0,0.0,50.0,,03/21/2020,Eswatini
6501,4.0,0.0,0.0,50.0,,03/22/2020,Eswatini
6502,4.0,0.0,0.0,50.0,,03/23/2020,Eswatini
6503,4.0,0.0,0.0,50.0,,03/24/2020,Eswatini
6504,4.0,0.0,0.0,50.0,,03/25/2020,Eswatini
6505,6.0,0.0,0.0,50.0,,03/26/2020,Eswatini
6506,9.0,0.0,0.0,50.0,,03/27/2020,Eswatini
6507,9.0,0.0,0.0,50.0,,03/28/2020,Eswatini
6508,9.0,0.0,0.0,50.0,,03/29/2020,Eswatini
6509,9.0,0.0,0.0,50.0,,03/30/2020,Eswatini
6510,9.0,0.0,0.0,50.0,,03/31/2020,Eswatini
6511,9.0,0.0,0.0,50.0,,04/01/2020,Eswatini
6512,9.0,0.0,0.0,50.0,,04/02/2020,Eswatini
6513,9.0,0.0,0.0,76.0,,04/03/2020,Eswatini
6514,9.0,0.0,0.0,76.0,,04/04/2020,Eswatini
6515,9.0,0.0,0.0,76.0,,04/05/2020,Eswatini
6516,10.0,0.0,4.0,76.0,,04/06/2020,Eswatini
6517,10.0,0.0,4.0,76.0,,04/07/2020,Eswatini
6518,12.0,0.0,7.0,76.0,,04/08/2020,Eswatini
6519,12.0,0.0,7.0,76.0,,04/09/2020,Eswatini
6520,12.0,0.0,7.0,76.0,,04/10/2020,Eswatini
6521,12.0,0.0,7.0,76.0,,04/11/2020,Eswatini
6522,14.0,0.0,7.0,76.0,,04/12/2020,Eswatini
6523,15.0,0.0,7.0,76.0,,04/13/2020,Eswatini
6524,15.0,0.0,8.0,76.0,,04/14/2020,Eswatini
6525,15.0,0.0,8.0,71.0,,04/15/2020,Eswatini
6526,16.0,1.0,8.0,71.0,,04/16/2020,Eswatini
6527,16.0,1.0,8.0,0.0,,04/17/2020,Eswatini
6528,22.0,1.0,8.0,0.0,,04/18/2020,Eswatini
6529,22.0,1.0,8.0,0.0,,04/19/2020,Eswatini
6530,24.0,1.0,8.0,0.0,,04/20/2020,Eswatini
6554,0.0,0.0,0.0,0.0,0.0,01/22/2020,Ethiopia
6555,0.0,0.0,0.0,0.0,0.0,01/23/2020,Ethiopia
6556,0.0,0.0,0.0,0.0,0.0,01/24/2020,Ethiopia
6557,0.0,0.0,0.0,0.0,0.0,01/25/2020,Ethiopia
6558,0.0,0.0,0.0,0.0,0.0,01/26/2020,Ethiopia
6559,0.0,0.0,0.0,0.0,0.0,01/27/2020,Ethiopia
6560,0.0,0.0,0.0,0.0,0.0,01/28/2020,Ethiopia
6561,0.0,0.0,0.0,0.0,0.0,01/29/2020,Ethiopia
6562,0.0,0.0,0.0,0.0,0.0,01/30/2020,Ethiopia
6563,0.0,0.0,0.0,0.0,0.0,01/31/2020,Ethiopia
6564,0.0,0.0,0.0,0.0,0.0,02/01/2020,Ethiopia
6565,0.0,0.0,0.0,0.0,0.0,02/02/2020,Ethiopia
6566,0.0,0.0,0.0,0.0,0.0,02/03/2020,Ethiopia
6567,0.0,0.0,0.0,0.0,0.0,02/04/2020,Ethiopia
6568,0.0,0.0,0.0,0.0,0.0,02/05/2020,Ethiopia
6569,0.0,0.0,0.0,0.0,0.0,02/06/2020,Ethiopia
6570,0.0,0.0,0.0,0.0,0.0,02/07/2020,Ethiopia
6571,0.0,0.0,0.0,0.0,0.0,02/08/2020,Ethiopia
6572,0.0,0.0,0.0,0.0,0.0,02/09/2020,Ethiopia
6573,0.0,0.0,0.0,0.0,0.0,02/10/2020,Ethiopia
6574,0.0,0.0,0.0,0.0,0.0,02/11/2020,Ethiopia
6575,0.0,0.0,0.0,0.0,0.0,02/12/2020,Ethiopia
6576,0.0,0.0,0.0,0.0,0.0,02/13/2020,Ethiopia
6577,0.0,0.0,0.0,0.0,0.0,02/14/2020,Ethiopia
6578,0.0,0.0,0.0,0.0,0.0,02/15/2020,Ethiopia
6579,0.0,0.0,0.0,0.0,0.0,02/16/2020,Ethiopia
6580,0.0,0.0,0.0,0.0,0.0,02/17/2020,Ethiopia
6581,0.0,0.0,0.0,0.0,0.0,02/18/2020,Ethiopia
6582,0.0,0.0,0.0,0.0,0.0,02/19/2020,Ethiopia
6583,0.0,0.0,0.0,0.0,0.0,02/20/2020,Ethiopia
6584,0.0,0.0,0.0,0.0,0.0,02/21/2020,Ethiopia
6585,0.0,0.0,0.0,0.0,0.0,02/22/2020,Ethiopia
6586,0.0,0.0,0.0,0.0,0.0,02/23/2020,Ethiopia
6587,0.0,0.0,0.0,0.0,0.0,02/24/2020,Ethiopia
6588,0.0,0.0,0.0,0.0,0.0,02/25/2020,Ethiopia
6589,0.0,0.0,0.0,0.0,0.0,02/26/2020,Ethiopia
6590,0.0,0.0,0.0,0.0,0.0,02/27/2020,Ethiopia
6591,0.0,0.0,0.0,0.0,0.0,02/28/2020,Ethiopia
6592,0.0,0.0,0.0,0.0,0.0,02/29/2020,Ethiopia
6593,0.0,0.0,0.0,0.0,0.0,03/01/2020,Ethiopia
6594,0.0,0.0,0.0,0.0,0.0,03/02/2020,Ethiopia
6595,0.0,0.0,0.0,0.0,0.0,03/03/2020,Ethiopia
6596,0.0,0.0,0.0,0.0,0.0,03/04/2020,Ethiopia
6597,0.0,0.0,0.0,0.0,0.0,03/05/2020,Ethiopia
6598,0.0,0.0,0.0,0.0,0.0,03/06/2020,Ethiopia
6599,0.0,0.0,0.0,0.0,0.0,03/07/2020,Ethiopia
6600,0.0,0.0,0.0,0.0,0.0,03/08/2020,Ethiopia
6601,0.0,0.0,0.0,0.0,0.0,03/09/2020,Ethiopia
6602,0.0,0.0,0.0,0.0,0.0,03/10/2020,Ethiopia
6603,0.0,0.0,0.0,0.0,0.0,03/11/2020,Ethiopia
6604,0.0,0.0,0.0,0.0,0.0,03/12/2020,Ethiopia
6605,1.0,0.0,0.0,0.0,0.0,03/13/2020,Ethiopia
6606,1.0,0.0,0.0,0.0,0.0,03/14/2020,Ethiopia
6607,1.0,0.0,0.0,0.0,0.0,03/15/2020,Ethiopia
6608,5.0,0.0,0.0,0.0,0.0,03/16/2020,Ethiopia
6609,5.0,0.0,0.0,0.0,79.0,03/17/2020,Ethiopia
6610,6.0,0.0,0.0,0.0,0.0,03/18/2020,Ethiopia
6611,6.0,0.0,0.0,0.0,0.0,03/19/2020,Ethiopia
6612,9.0,0.0,0.0,0.0,0.0,03/20/2020,Ethiopia
6613,9.0,0.0,0.0,0.0,0.0,03/21/2020,Ethiopia
6614,11.0,0.0,4.0,0.0,392.0,03/22/2020,Ethiopia
6615,11.0,0.0,4.0,0.0,0.0,03/23/2020,Ethiopia
6616,12.0,0.0,0.0,0.0,0.0,03/24/2020,Ethiopia
6617,12.0,0.0,0.0,0.0,576.0,03/25/2020,Ethiopia
6618,12.0,0.0,0.0,0.0,0.0,03/26/2020,Ethiopia
6619,16.0,0.0,0.0,0.0,718.0,03/27/2020,Ethiopia
6620,16.0,0.0,1.0,0.0,0.0,03/28/2020,Ethiopia
6621,21.0,0.0,1.0,0.0,0.0,03/29/2020,Ethiopia
6622,23.0,0.0,4.0,0.0,0.0,03/30/2020,Ethiopia
6623,26.0,0.0,2.0,0.0,1013.0,03/31/2020,Ethiopia
6624,29.0,0.0,2.0,0.0,1083.0,04/01/2020,Ethiopia
6625,29.0,0.0,3.0,0.0,0.0,04/02/2020,Ethiopia
6626,35.0,0.0,3.0,0.0,1222.0,04/03/2020,Ethiopia
6627,38.0,0.0,4.0,0.0,0.0,04/04/2020,Ethiopia
6628,43.0,2.0,4.0,0.0,1843.0,04/05/2020,Ethiopia
6629,44.0,2.0,4.0,0.0,2007.0,04/06/2020,Ethiopia
6630,52.0,2.0,4.0,0.0,2271.0,04/07/2020,Ethiopia
6631,55.0,2.0,4.0,0.0,2496.0,04/08/2020,Ethiopia
6632,56.0,2.0,4.0,0.0,2790.0,04/09/2020,Ethiopia
6633,65.0,3.0,4.0,0.0,0.0,04/10/2020,Ethiopia
6634,69.0,3.0,10.0,0.0,0.0,04/11/2020,Ethiopia
6635,71.0,3.0,10.0,0.0,3863.0,04/12/2020,Ethiopia
6636,74.0,3.0,14.0,0.0,4110.0,04/13/2020,Ethiopia
6637,82.0,3.0,14.0,0.0,4557.0,04/14/2020,Ethiopia
6638,85.0,3.0,15.0,0.0,4988.0,04/15/2020,Ethiopia
6639,92.0,3.0,15.0,0.0,5389.0,04/16/2020,Ethiopia
6640,96.0,3.0,15.0,0.0,0.0,04/17/2020,Ethiopia
6641,105.0,3.0,16.0,0.0,0.0,04/18/2020,Ethiopia
6642,108.0,3.0,16.0,0.0,0.0,04/19/2020,Ethiopia
6643,111.0,3.0,16.0,0.0,0.0,04/20/2020,Ethiopia
6667,0.0,0.0,0.0,0.0,0.0,01/22/2020,Fiji
6668,0.0,0.0,0.0,0.0,0.0,01/23/2020,Fiji
6669,0.0,0.0,0.0,0.0,0.0,01/24/2020,Fiji
6670,0.0,0.0,0.0,0.0,0.0,01/25/2020,Fiji
6671,0.0,0.0,0.0,0.0,0.0,01/26/2020,Fiji
6672,0.0,0.0,0.0,0.0,0.0,01/27/2020,Fiji
6673,0.0,0.0,0.0,0.0,0.0,01/28/2020,Fiji
6674,0.0,0.0,0.0,0.0,0.0,01/29/2020,Fiji
6675,0.0,0.0,0.0,0.0,0.0,01/30/2020,Fiji
6676,0.0,0.0,0.0,0.0,0.0,01/31/2020,Fiji
6677,0.0,0.0,0.0,0.0,0.0,02/01/2020,Fiji
6678,0.0,0.0,0.0,0.0,0.0,02/02/2020,Fiji
6679,0.0,0.0,0.0,0.0,0.0,02/03/2020,Fiji
6680,0.0,0.0,0.0,0.0,0.0,02/04/2020,Fiji
6681,0.0,0.0,0.0,0.0,0.0,02/05/2020,Fiji
6682,0.0,0.0,0.0,0.0,0.0,02/06/2020,Fiji
6683,0.0,0.0,0.0,0.0,0.0,02/07/2020,Fiji
6684,0.0,0.0,0.0,0.0,0.0,02/08/2020,Fiji
6685,0.0,0.0,0.0,0.0,0.0,02/09/2020,Fiji
6686,0.0,0.0,0.0,0.0,0.0,02/10/2020,Fiji
6687,0.0,0.0,0.0,0.0,0.0,02/11/2020,Fiji
6688,0.0,0.0,0.0,0.0,0.0,02/12/2020,Fiji
6689,0.0,0.0,0.0,0.0,0.0,02/13/2020,Fiji
6690,0.0,0.0,0.0,0.0,0.0,02/14/2020,Fiji
6691,0.0,0.0,0.0,0.0,0.0,02/15/2020,Fiji
6692,0.0,0.0,0.0,0.0,0.0,02/16/2020,Fiji
6693,0.0,0.0,0.0,0.0,0.0,02/17/2020,Fiji
6694,0.0,0.0,0.0,0.0,0.0,02/18/2020,Fiji
6695,0.0,0.0,0.0,0.0,0.0,02/19/2020,Fiji
6696,0.0,0.0,0.0,0.0,0.0,02/20/2020,Fiji
6697,0.0,0.0,0.0,0.0,0.0,02/21/2020,Fiji
6698,0.0,0.0,0.0,0.0,0.0,02/22/2020,Fiji
6699,0.0,0.0,0.0,0.0,0.0,02/23/2020,Fiji
6700,0.0,0.0,0.0,0.0,0.0,02/24/2020,Fiji
6701,0.0,0.0,0.0,0.0,0.0,02/25/2020,Fiji
6702,0.0,0.0,0.0,0.0,0.0,02/26/2020,Fiji
6703,0.0,0.0,0.0,0.0,0.0,02/27/2020,Fiji
6704,0.0,0.0,0.0,0.0,0.0,02/28/2020,Fiji
6705,0.0,0.0,0.0,0.0,0.0,02/29/2020,Fiji
6706,0.0,0.0,0.0,0.0,0.0,03/01/2020,Fiji
6707,0.0,0.0,0.0,0.0,0.0,03/02/2020,Fiji
6708,0.0,0.0,0.0,0.0,0.0,03/03/2020,Fiji
6709,0.0,0.0,0.0,0.0,0.0,03/04/2020,Fiji
6710,0.0,0.0,0.0,0.0,0.0,03/05/2020,Fiji
6711,0.0,0.0,0.0,0.0,0.0,03/06/2020,Fiji
6712,0.0,0.0,0.0,0.0,0.0,03/07/2020,Fiji
6713,0.0,0.0,0.0,0.0,0.0,03/08/2020,Fiji
6714,0.0,0.0,0.0,0.0,0.0,03/09/2020,Fiji
6715,0.0,0.0,0.0,0.0,0.0,03/10/2020,Fiji
6716,0.0,0.0,0.0,0.0,0.0,03/11/2020,Fiji
6717,0.0,0.0,0.0,0.0,0.0,03/12/2020,Fiji
6718,0.0,0.0,0.0,0.0,0.0,03/13/2020,Fiji
6719,0.0,0.0,0.0,0.0,0.0,03/14/2020,Fiji
6720,0.0,0.0,0.0,0.0,0.0,03/15/2020,Fiji
6721,0.0,0.0,0.0,0.0,0.0,03/16/2020,Fiji
6722,0.0,0.0,0.0,0.0,0.0,03/17/2020,Fiji
6723,0.0,0.0,0.0,0.0,0.0,03/18/2020,Fiji
6724,1.0,0.0,0.0,0.0,0.0,03/19/2020,Fiji
6725,1.0,0.0,0.0,0.0,0.0,03/20/2020,Fiji
6726,1.0,0.0,0.0,0.0,0.0,03/21/2020,Fiji
6727,2.0,0.0,0.0,0.0,0.0,03/22/2020,Fiji
6728,3.0,0.0,0.0,0.0,0.0,03/23/2020,Fiji
6729,4.0,0.0,0.0,0.0,0.0,03/24/2020,Fiji
6730,5.0,0.0,0.0,0.0,0.0,03/25/2020,Fiji
6731,5.0,0.0,0.0,0.0,0.0,03/26/2020,Fiji
6732,5.0,0.0,0.0,0.0,0.0,03/27/2020,Fiji
6733,5.0,0.0,0.0,0.0,0.0,03/28/2020,Fiji
6734,5.0,0.0,0.0,0.0,0.0,03/29/2020,Fiji
6735,5.0,0.0,0.0,0.0,0.0,03/30/2020,Fiji
6736,5.0,0.0,0.0,0.0,0.0,03/31/2020,Fiji
6737,5.0,0.0,0.0,0.0,0.0,04/01/2020,Fiji
6738,7.0,0.0,0.0,0.0,0.0,04/02/2020,Fiji
6739,7.0,0.0,0.0,0.0,0.0,04/03/2020,Fiji
6740,12.0,0.0,0.0,0.0,0.0,04/04/2020,Fiji
6741,12.0,0.0,0.0,0.0,0.0,04/05/2020,Fiji
6742,14.0,0.0,0.0,0.0,0.0,04/06/2020,Fiji
6743,15.0,0.0,0.0,0.0,0.0,04/07/2020,Fiji
6744,15.0,0.0,0.0,0.0,0.0,04/08/2020,Fiji
6745,15.0,0.0,0.0,0.0,0.0,04/09/2020,Fiji
6746,16.0,0.0,0.0,0.0,0.0,04/10/2020,Fiji
6747,16.0,0.0,0.0,0.0,0.0,04/11/2020,Fiji
6748,16.0,0.0,0.0,0.0,0.0,04/12/2020,Fiji
6749,16.0,0.0,0.0,0.0,0.0,04/13/2020,Fiji
6750,16.0,0.0,0.0,0.0,0.0,04/14/2020,Fiji
6751,16.0,0.0,0.0,0.0,0.0,04/15/2020,Fiji
6752,17.0,0.0,0.0,0.0,0.0,04/16/2020,Fiji
6753,17.0,0.0,0.0,0.0,0.0,04/17/2020,Fiji
6754,17.0,0.0,0.0,0.0,0.0,04/18/2020,Fiji
